run,iteration,train_lm_loss,final_val_ce,final_test_ce,seed
flame38m_g1_moe_s2,480,5.073727E+00,,,2
flame38m_g1_moe_s2,485,5.068271E+00,,,2
flame38m_g1_moe_s2,490,5.054178E+00,,,2
flame38m_g1_moe_s2,495,5.041455E+00,,,2
flame38m_g1_moe_s2,500,5.027750E+00,,,2
flame38m_g1_moe_s2,505,5.026160E+00,,,2
flame38m_g1_moe_s2,510,5.021033E+00,,,2
flame38m_g1_moe_s2,515,5.005119E+00,,,2
flame38m_g1_moe_s2,520,4.996625E+00,,,2
flame38m_g1_moe_s2,525,4.981792E+00,,,2
flame38m_g1_moe_s2,530,4.985767E+00,,,2
flame38m_g1_moe_s2,535,4.980923E+00,,,2
flame38m_g1_moe_s2,540,4.963677E+00,,,2
flame38m_g1_moe_s2,545,4.975629E+00,,,2
flame38m_g1_moe_s2,550,4.953236E+00,,,2
flame38m_g1_moe_s2,555,4.941228E+00,,,2
flame38m_g1_moe_s2,560,4.939946E+00,,,2
flame38m_g1_moe_s2,565,4.916799E+00,,,2
flame38m_g1_moe_s2,570,4.921630E+00,,,2
flame38m_g1_moe_s2,575,4.905417E+00,,,2
flame38m_g1_moe_s2,580,4.897859E+00,,,2
flame38m_g1_moe_s2,585,4.882816E+00,,,2
flame38m_g1_moe_s2,590,4.890281E+00,,,2
flame38m_g1_moe_s2,595,4.871924E+00,,,2
flame38m_g1_moe_s2,600,4.876429E+00,,,2
flame38m_g1_moe_s2,605,4.864280E+00,,,2
flame38m_g1_moe_s2,610,4.855660E+00,,,2
flame38m_g1_moe_s2,615,4.849291E+00,,,2
flame38m_g1_moe_s2,620,4.840693E+00,,,2
flame38m_g1_moe_s2,625,4.820643E+00,,,2
flame38m_g1_moe_s2,630,4.815409E+00,,,2
flame38m_g1_moe_s2,635,4.815556E+00,,,2
flame38m_g1_moe_s2,640,4.795341E+00,,,2
flame38m_g1_moe_s2,645,4.800004E+00,,,2
flame38m_g1_moe_s2,650,4.798730E+00,,,2
flame38m_g1_moe_s2,655,4.782537E+00,,,2
flame38m_g1_moe_s2,660,4.780116E+00,,,2
flame38m_g1_moe_s2,665,4.775887E+00,,,2
flame38m_g1_moe_s2,670,4.769479E+00,,,2
flame38m_g1_moe_s2,675,4.763249E+00,,,2
flame38m_g1_moe_s2,680,4.758431E+00,,,2
flame38m_g1_moe_s2,685,4.751085E+00,,,2
flame38m_g1_moe_s2,690,4.743266E+00,,,2
flame38m_g1_moe_s2,695,4.741674E+00,,,2
flame38m_g1_moe_s2,700,4.736969E+00,,,2
flame38m_g1_moe_s2,705,4.731066E+00,,,2
flame38m_g1_moe_s2,710,4.715971E+00,,,2
flame38m_g1_moe_s2,715,4.718884E+00,,,2
flame38m_g1_moe_s2,720,4.704072E+00,,,2
flame38m_g1_moe_s2,725,4.693349E+00,,,2
flame38m_g1_moe_s2,730,4.696781E+00,,,2
flame38m_g1_moe_s2,735,4.692980E+00,,,2
flame38m_g1_moe_s2,740,4.672677E+00,,,2
flame38m_g1_moe_s2,745,4.668798E+00,,,2
flame38m_g1_moe_s2,750,4.669545E+00,,,2
flame38m_g1_moe_s2,755,4.666462E+00,,,2
flame38m_g1_moe_s2,760,4.653661E+00,,,2
flame38m_g1_moe_s2,765,4.652131E+00,,,2
flame38m_g1_moe_s2,770,4.649371E+00,,,2
flame38m_g1_moe_s2,775,4.650046E+00,,,2
flame38m_g1_moe_s2,780,4.640836E+00,,,2
flame38m_g1_moe_s2,785,4.634158E+00,,,2
flame38m_g1_moe_s2,790,4.632101E+00,,,2
flame38m_g1_moe_s2,795,4.619394E+00,,,2
flame38m_g1_moe_s2,800,4.612742E+00,,,2
flame38m_g1_moe_s2,805,4.603361E+00,,,2
flame38m_g1_moe_s2,810,4.611586E+00,,,2
flame38m_g1_moe_s2,815,4.606548E+00,,,2
flame38m_g1_moe_s2,820,4.599934E+00,,,2
flame38m_g1_moe_s2,825,4.596097E+00,,,2
flame38m_g1_moe_s2,830,4.581442E+00,,,2
flame38m_g1_moe_s2,835,4.574724E+00,,,2
flame38m_g1_moe_s2,840,4.575928E+00,,,2
flame38m_g1_moe_s2,845,4.575215E+00,,,2
flame38m_g1_moe_s2,850,4.562348E+00,,,2
flame38m_g1_moe_s2,855,4.561620E+00,,,2
flame38m_g1_moe_s2,860,4.563255E+00,,,2
flame38m_g1_moe_s2,865,4.558607E+00,,,2
flame38m_g1_moe_s2,870,4.532444E+00,,,2
flame38m_g1_moe_s2,875,4.537108E+00,,,2
flame38m_g1_moe_s2,880,4.536777E+00,,,2
flame38m_g1_moe_s2,885,4.534607E+00,,,2
flame38m_g1_moe_s2,890,4.532220E+00,,,2
flame38m_g1_moe_s2,895,4.530605E+00,,,2
flame38m_g1_moe_s2,900,4.519445E+00,,,2
flame38m_g1_moe_s2,905,4.512420E+00,,,2
flame38m_g1_moe_s2,910,4.502487E+00,,,2
flame38m_g1_moe_s2,915,4.495710E+00,,,2
flame38m_g1_moe_s2,920,4.497151E+00,,,2
flame38m_g1_moe_s2,925,4.492655E+00,,,2
flame38m_g1_moe_s2,930,4.481153E+00,,,2
flame38m_g1_moe_s2,935,4.482301E+00,,,2
flame38m_g1_moe_s2,940,4.475686E+00,,,2
flame38m_g1_moe_s2,945,4.476294E+00,,,2
flame38m_g1_moe_s2,950,4.481425E+00,,,2
flame38m_g1_moe_s2,955,4.467694E+00,,,2
flame38m_g1_moe_s2,960,4.464199E+00,,,2
flame38m_g1_moe_s2,965,4.458144E+00,,,2
flame38m_g1_moe_s2,970,4.458023E+00,,,2
flame38m_g1_moe_s2,975,4.451186E+00,,,2
flame38m_g1_moe_s2,980,4.447549E+00,,,2
flame38m_g1_moe_s2,985,4.447552E+00,,,2
flame38m_g1_moe_s2,990,4.440004E+00,,,2
flame38m_g1_moe_s2,995,4.430175E+00,,,2
flame38m_g1_moe_s2,1000,4.423570E+00,,,2
flame38m_g1_moe_s2,1005,4.427290E+00,,,2
flame38m_g1_moe_s2,1010,4.429810E+00,,,2
flame38m_g1_moe_s2,1015,4.411286E+00,,,2
flame38m_g1_moe_s2,1020,4.393705E+00,,,2
flame38m_g1_moe_s2,1025,4.397969E+00,,,2
flame38m_g1_moe_s2,1030,4.407196E+00,,,2
flame38m_g1_moe_s2,1035,4.394805E+00,,,2
flame38m_g1_moe_s2,1040,4.389925E+00,,,2
flame38m_g1_moe_s2,1045,4.401499E+00,,,2
flame38m_g1_moe_s2,1050,4.392864E+00,,,2
flame38m_g1_moe_s2,1055,4.390937E+00,,,2
flame38m_g1_moe_s2,1060,4.376155E+00,,,2
flame38m_g1_moe_s2,1065,4.373792E+00,,,2
flame38m_g1_moe_s2,1070,4.369932E+00,,,2
flame38m_g1_moe_s2,1075,4.359387E+00,,,2
flame38m_g1_moe_s2,1080,4.356008E+00,,,2
flame38m_g1_moe_s2,1085,4.368645E+00,,,2
flame38m_g1_moe_s2,1090,4.358403E+00,,,2
flame38m_g1_moe_s2,1095,4.355451E+00,,,2
flame38m_g1_moe_s2,1100,4.350491E+00,,,2
flame38m_g1_moe_s2,1105,4.350664E+00,,,2
flame38m_g1_moe_s2,1110,4.341837E+00,,,2
flame38m_g1_moe_s2,1115,4.338210E+00,,,2
flame38m_g1_moe_s2,1120,4.336710E+00,,,2
flame38m_g1_moe_s2,1125,4.341006E+00,,,2
flame38m_g1_moe_s2,1130,4.334772E+00,,,2
flame38m_g1_moe_s2,1135,4.322361E+00,,,2
flame38m_g1_moe_s2,1140,4.323828E+00,,,2
flame38m_g1_moe_s2,1145,4.312352E+00,,,2
flame38m_g1_moe_s2,1150,4.319367E+00,,,2
flame38m_g1_moe_s2,1155,4.302468E+00,,,2
flame38m_g1_moe_s2,1160,4.304469E+00,,,2
flame38m_g1_moe_s2,1165,4.303163E+00,,,2
flame38m_g1_moe_s2,1170,4.305266E+00,,,2
flame38m_g1_moe_s2,1175,4.297474E+00,,,2
flame38m_g1_moe_s2,1180,4.295127E+00,,,2
flame38m_g1_moe_s2,1185,4.286405E+00,,,2
flame38m_g1_moe_s2,1190,4.291402E+00,,,2
flame38m_g1_moe_s2,1195,4.279858E+00,,,2
flame38m_g1_moe_s2,1200,4.283469E+00,,,2
flame38m_g1_moe_s2,1205,4.274588E+00,,,2
flame38m_g1_moe_s2,1210,4.282637E+00,,,2
flame38m_g1_moe_s2,1215,4.277140E+00,,,2
flame38m_g1_moe_s2,1220,4.277029E+00,,,2
flame38m_g1_moe_s2,1225,4.273414E+00,,,2
flame38m_g1_moe_s2,1230,4.247734E+00,,,2
flame38m_g1_moe_s2,1235,4.252746E+00,,,2
flame38m_g1_moe_s2,1240,4.247355E+00,,,2
flame38m_g1_moe_s2,1245,4.264917E+00,,,2
flame38m_g1_moe_s2,1250,4.238947E+00,,,2
flame38m_g1_moe_s2,1255,4.247135E+00,,,2
flame38m_g1_moe_s2,1260,4.246902E+00,,,2
flame38m_g1_moe_s2,1265,4.237974E+00,,,2
flame38m_g1_moe_s2,1270,4.246730E+00,,,2
flame38m_g1_moe_s2,1275,4.242987E+00,,,2
flame38m_g1_moe_s2,1280,4.240797E+00,,,2
flame38m_g1_moe_s2,1285,4.233659E+00,,,2
flame38m_g1_moe_s2,1290,4.236162E+00,,,2
flame38m_g1_moe_s2,1295,4.226453E+00,,,2
flame38m_g1_moe_s2,1300,4.220985E+00,,,2
flame38m_g1_moe_s2,1305,4.212053E+00,,,2
flame38m_g1_moe_s2,1310,4.216281E+00,,,2
flame38m_g1_moe_s2,1315,4.201974E+00,,,2
flame38m_g1_moe_s2,1320,4.210180E+00,,,2
flame38m_g1_moe_s2,1325,4.206952E+00,,,2
flame38m_g1_moe_s2,1330,4.209714E+00,,,2
flame38m_g1_moe_s2,1335,4.202560E+00,,,2
flame38m_g1_moe_s2,1340,4.202763E+00,,,2
flame38m_g1_moe_s2,1345,4.189765E+00,,,2
flame38m_g1_moe_s2,1350,4.193509E+00,,,2
flame38m_g1_moe_s2,1355,4.197507E+00,,,2
flame38m_g1_moe_s2,1360,4.190363E+00,,,2
flame38m_g1_moe_s2,1365,4.195027E+00,,,2
flame38m_g1_moe_s2,1370,4.178839E+00,,,2
flame38m_g1_moe_s2,1375,4.179718E+00,,,2
flame38m_g1_moe_s2,1380,4.187538E+00,,,2
flame38m_g1_moe_s2,1385,4.178494E+00,,,2
flame38m_g1_moe_s2,1390,4.177055E+00,,,2
flame38m_g1_moe_s2,1395,4.176017E+00,,,2
flame38m_g1_moe_s2,1400,4.174765E+00,,,2
flame38m_g1_moe_s2,1405,4.180045E+00,,,2
flame38m_g1_moe_s2,1410,4.162924E+00,,,2
flame38m_g1_moe_s2,1415,4.161988E+00,,,2
flame38m_g1_moe_s2,1420,4.151447E+00,,,2
flame38m_g1_moe_s2,1425,4.154813E+00,,,2
flame38m_g1_moe_s2,1430,4.153098E+00,,,2
flame38m_g1_moe_s2,1435,4.153405E+00,,,2
flame38m_g1_moe_s2,1440,4.141202E+00,,,2
flame38m_g1_moe_s2,1445,4.145709E+00,,,2
flame38m_g1_moe_s2,1450,4.149612E+00,,,2
flame38m_g1_moe_s2,1455,4.146581E+00,,,2
flame38m_g1_moe_s2,1460,4.147853E+00,,,2
flame38m_g1_moe_s2,1465,4.146000E+00,,,2
flame38m_g1_moe_s2,1470,4.136018E+00,,,2
flame38m_g1_moe_s2,1475,4.142295E+00,,,2
flame38m_g1_moe_s2,1480,4.127066E+00,,,2
flame38m_g1_moe_s2,1485,4.140832E+00,,,2
flame38m_g1_moe_s2,1490,4.124398E+00,,,2
flame38m_g1_moe_s2,1495,4.121313E+00,,,2
flame38m_g1_moe_s2,1500,4.121851E+00,,,2
flame38m_g1_moe_s2,1505,4.123337E+00,,,2
flame38m_g1_moe_s2,1510,4.122757E+00,,,2
flame38m_g1_moe_s2,1515,4.117014E+00,,,2
flame38m_g1_moe_s2,1520,4.106421E+00,,,2
flame38m_g1_moe_s2,1525,4.113439E+00,,,2
flame38m_g1_moe_s2,1530,4.121954E+00,,,2
flame38m_g1_moe_s2,1535,4.109851E+00,,,2
flame38m_g1_moe_s2,1540,4.110355E+00,,,2
flame38m_g1_moe_s2,1545,4.104277E+00,,,2
flame38m_g1_moe_s2,1550,4.108102E+00,,,2
flame38m_g1_moe_s2,1555,4.106302E+00,,,2
flame38m_g1_moe_s2,1560,4.109322E+00,,,2
flame38m_g1_moe_s2,1565,4.102708E+00,,,2
flame38m_g1_moe_s2,1570,4.102850E+00,,,2
flame38m_g1_moe_s2,1575,4.096733E+00,,,2
flame38m_g1_moe_s2,1580,4.098463E+00,,,2
flame38m_g1_moe_s2,1585,4.098531E+00,,,2
flame38m_g1_moe_s2,1590,4.098302E+00,,,2
flame38m_g1_moe_s2,1595,4.088592E+00,,,2
flame38m_g1_moe_s2,1600,4.085013E+00,,,2
flame38m_g1_moe_s2,1605,4.079328E+00,,,2
flame38m_g1_moe_s2,1610,4.087627E+00,,,2
flame38m_g1_moe_s2,1615,4.066949E+00,,,2
flame38m_g1_moe_s2,1620,4.082022E+00,,,2
flame38m_g1_moe_s2,1625,4.060864E+00,,,2
flame38m_g1_moe_s2,1630,4.069328E+00,,,2
flame38m_g1_moe_s2,1635,4.077068E+00,,,2
flame38m_g1_moe_s2,1640,4.075290E+00,,,2
flame38m_g1_moe_s2,1645,4.066673E+00,,,2
flame38m_g1_moe_s2,1650,4.065879E+00,,,2
flame38m_g1_moe_s2,1655,4.065678E+00,,,2
flame38m_g1_moe_s2,1660,4.070860E+00,,,2
flame38m_g1_moe_s2,1665,4.055814E+00,,,2
flame38m_g1_moe_s2,1670,4.057390E+00,,,2
flame38m_g1_moe_s2,1675,4.060167E+00,,,2
flame38m_g1_moe_s2,1680,4.049526E+00,,,2
flame38m_g1_moe_s2,1685,4.058903E+00,,,2
flame38m_g1_moe_s2,1690,4.051062E+00,,,2
flame38m_g1_moe_s2,1695,4.053373E+00,,,2
flame38m_g1_moe_s2,1700,4.053623E+00,,,2
flame38m_g1_moe_s2,1705,4.047905E+00,,,2
flame38m_g1_moe_s2,1710,4.053741E+00,,,2
flame38m_g1_moe_s2,1715,4.052543E+00,,,2
flame38m_g1_moe_s2,1720,4.041667E+00,,,2
flame38m_g1_moe_s2,1725,4.041095E+00,,,2
flame38m_g1_moe_s2,1730,4.041496E+00,,,2
flame38m_g1_moe_s2,1735,4.033255E+00,,,2
flame38m_g1_moe_s2,1740,4.028547E+00,,,2
flame38m_g1_moe_s2,1745,4.033380E+00,,,2
flame38m_g1_moe_s2,1750,4.044157E+00,,,2
flame38m_g1_moe_s2,1755,4.040657E+00,,,2
flame38m_g1_moe_s2,1760,4.024046E+00,,,2
flame38m_g1_moe_s2,1765,4.029475E+00,,,2
flame38m_g1_moe_s2,1770,4.029318E+00,,,2
flame38m_g1_moe_s2,1775,4.025867E+00,,,2
flame38m_g1_moe_s2,1780,4.024406E+00,,,2
flame38m_g1_moe_s2,1785,4.035985E+00,,,2
flame38m_g1_moe_s2,1790,4.022836E+00,,,2
flame38m_g1_moe_s2,1795,4.024497E+00,,,2
flame38m_g1_moe_s2,1800,4.017967E+00,,,2
flame38m_g1_moe_s2,1805,4.015835E+00,,,2
flame38m_g1_moe_s2,1810,4.010390E+00,,,2
flame38m_g1_moe_s2,1815,4.014923E+00,,,2
flame38m_g1_moe_s2,1820,4.016356E+00,,,2
flame38m_g1_moe_s2,1825,4.005886E+00,,,2
flame38m_g1_moe_s2,1830,4.010636E+00,,,2
flame38m_g1_moe_s2,1835,4.010484E+00,,,2
flame38m_g1_moe_s2,1840,4.009543E+00,,,2
flame38m_g1_moe_s2,1845,4.010662E+00,,,2
flame38m_g1_moe_s2,1850,4.009636E+00,,,2
flame38m_g1_moe_s2,1855,4.007980E+00,,,2
flame38m_g1_moe_s2,1860,4.004326E+00,,,2
flame38m_g1_moe_s2,1865,4.002330E+00,,,2
flame38m_g1_moe_s2,1870,4.006367E+00,,,2
flame38m_g1_moe_s2,1875,3.999989E+00,,,2
flame38m_g1_moe_s2,1880,3.987365E+00,,,2
flame38m_g1_moe_s2,1885,3.995023E+00,,,2
flame38m_g1_moe_s2,1890,4.001543E+00,,,2
flame38m_g1_moe_s2,1895,3.993299E+00,,,2
flame38m_g1_moe_s2,1900,3.985526E+00,,,2
flame38m_g1_moe_s2,1905,3.984449E+00,,,2
flame38m_g1_moe_s2,1910,3.991840E+00,,,2
flame38m_g1_moe_s2,1915,3.996768E+00,,,2
flame38m_g1_moe_s2,1920,3.981631E+00,,,2
flame38m_g1_moe_s2,1925,3.976783E+00,,,2
flame38m_g1_moe_s2,1930,3.976498E+00,,,2
flame38m_g1_moe_s2,1935,3.976526E+00,,,2
flame38m_g1_moe_s2,1940,3.979209E+00,,,2
flame38m_g1_moe_s2,1945,3.973406E+00,,,2
flame38m_g1_moe_s2,1950,3.964449E+00,,,2
flame38m_g1_moe_s2,1955,3.961391E+00,,,2
flame38m_g1_moe_s2,1960,3.966919E+00,,,2
flame38m_g1_moe_s2,1965,3.970872E+00,,,2
flame38m_g1_moe_s2,1970,3.957111E+00,,,2
flame38m_g1_moe_s2,1975,3.952142E+00,,,2
flame38m_g1_moe_s2,1980,3.962914E+00,,,2
flame38m_g1_moe_s2,1985,3.951176E+00,,,2
flame38m_g1_moe_s2,1990,3.955515E+00,,,2
flame38m_g1_moe_s2,1995,3.949181E+00,,,2
flame38m_g1_moe_s2,2000,3.952270E+00,,,2
flame38m_g1_moe_s2,2005,3.946783E+00,,,2
flame38m_g1_moe_s2,2010,3.942039E+00,,,2
flame38m_g1_moe_s2,2015,3.952664E+00,,,2
flame38m_g1_moe_s2,2020,3.952314E+00,,,2
flame38m_g1_moe_s2,2025,3.941704E+00,,,2
flame38m_g1_moe_s2,2030,3.936980E+00,,,2
flame38m_g1_moe_s2,2035,3.951932E+00,,,2
flame38m_g1_moe_s2,2040,3.934738E+00,,,2
flame38m_g1_moe_s2,2045,3.943562E+00,,,2
flame38m_g1_moe_s2,2050,3.932468E+00,,,2
flame38m_g1_moe_s2,2055,3.943652E+00,,,2
flame38m_g1_moe_s2,2060,3.949892E+00,,,2
flame38m_g1_moe_s2,2065,3.942799E+00,,,2
flame38m_g1_moe_s2,2070,3.933791E+00,,,2
flame38m_g1_moe_s2,2075,3.936077E+00,,,2
flame38m_g1_moe_s2,2080,3.935061E+00,,,2
flame38m_g1_moe_s2,2085,3.935554E+00,,,2
flame38m_g1_moe_s2,2090,3.929287E+00,,,2
flame38m_g1_moe_s2,2095,3.934930E+00,,,2
flame38m_g1_moe_s2,2100,3.932888E+00,,,2
flame38m_g1_moe_s2,2105,3.932077E+00,,,2
flame38m_g1_moe_s2,2110,3.932184E+00,,,2
flame38m_g1_moe_s2,2115,3.928705E+00,,,2
flame38m_g1_moe_s2,2120,3.927418E+00,,,2
flame38m_g1_moe_s2,2121,,3.932836,3.930210,2
flame38m_g1_temporal,5,1.081115E+01,,1234
flame38m_g1_temporal,10,1.044100E+01,,1234
flame38m_g1_temporal,15,1.019412E+01,,1234
flame38m_g1_temporal,20,9.839344E+00,,1234
flame38m_g1_temporal,25,9.409258E+00,,1234
flame38m_g1_temporal,30,8.956625E+00,,1234
flame38m_g1_temporal,35,8.555080E+00,,1234
flame38m_g1_temporal,40,8.207774E+00,,1234
flame38m_g1_temporal,45,7.909500E+00,,1234
flame38m_g1_temporal,50,7.646235E+00,,1234
flame38m_g1_temporal,55,7.451067E+00,,1234
flame38m_g1_temporal,60,7.275021E+00,,1234
flame38m_g1_temporal,65,7.133907E+00,,1234
flame38m_g1_temporal,70,7.000668E+00,,1234
flame38m_g1_temporal,75,6.898928E+00,,1234
flame38m_g1_temporal,80,6.812109E+00,,1234
flame38m_g1_temporal,85,6.738155E+00,,1234
flame38m_g1_temporal,90,6.661119E+00,,1234
flame38m_g1_temporal,95,6.600696E+00,,1234
flame38m_g1_temporal,100,6.550858E+00,,1234
flame38m_g1_temporal,105,6.497386E+00,,1234
flame38m_g1_temporal,110,6.444565E+00,,1234
flame38m_g1_temporal,115,6.404854E+00,,1234
flame38m_g1_temporal,120,6.369020E+00,,1234
flame38m_g1_temporal,125,6.332871E+00,,1234
flame38m_g1_temporal,130,6.309062E+00,,1234
flame38m_g1_temporal,135,6.265589E+00,,1234
flame38m_g1_temporal,140,6.239963E+00,,1234
flame38m_g1_temporal,145,6.208800E+00,,1234
flame38m_g1_temporal,150,6.171399E+00,,1234
flame38m_g1_temporal,155,6.149180E+00,,1234
flame38m_g1_temporal,160,6.133249E+00,,1234
flame38m_g1_temporal,165,6.089735E+00,,1234
flame38m_g1_temporal,170,6.067512E+00,,1234
flame38m_g1_temporal,175,6.038099E+00,,1234
flame38m_g1_temporal,180,6.007756E+00,,1234
flame38m_g1_temporal,185,5.986231E+00,,1234
flame38m_g1_temporal,190,5.959164E+00,,1234
flame38m_g1_temporal,195,5.938402E+00,,1234
flame38m_g1_temporal,200,5.899002E+00,,1234
flame38m_g1_temporal,205,5.874998E+00,,1234
flame38m_g1_temporal,210,5.855767E+00,,1234
flame38m_g1_temporal,215,5.840998E+00,,1234
flame38m_g1_temporal,220,5.795195E+00,,1234
flame38m_g1_temporal,225,5.784935E+00,,1234
flame38m_g1_temporal,230,5.771743E+00,,1234
flame38m_g1_temporal,235,5.732734E+00,,1234
flame38m_g1_temporal,240,5.724239E+00,,1234
flame38m_g1_temporal,245,5.687235E+00,,1234
flame38m_g1_temporal,250,5.660165E+00,,1234
flame38m_g1_temporal,255,5.645606E+00,,1234
flame38m_g1_temporal,260,5.634002E+00,,1234
flame38m_g1_temporal,265,5.610786E+00,,1234
flame38m_g1_temporal,270,5.584064E+00,,1234
flame38m_g1_temporal,275,5.558036E+00,,1234
flame38m_g1_temporal,280,5.535772E+00,,1234
flame38m_g1_temporal,285,5.509334E+00,,1234
flame38m_g1_temporal,290,5.499993E+00,,1234
flame38m_g1_temporal,295,5.476049E+00,,1234
flame38m_g1_temporal,300,5.454140E+00,,1234
flame38m_g1_temporal,305,5.450610E+00,,1234
flame38m_g1_temporal,310,5.430667E+00,,1234
flame38m_g1_temporal,315,5.412421E+00,,1234
flame38m_g1_temporal,320,5.379861E+00,,1234
flame38m_g1_temporal,325,5.367194E+00,,1234
flame38m_g1_temporal,330,5.357923E+00,,1234
flame38m_g1_temporal,335,5.328191E+00,,1234
flame38m_g1_temporal,340,5.328973E+00,,1234
flame38m_g1_temporal,345,5.310748E+00,,1234
flame38m_g1_temporal,350,5.283662E+00,,1234
flame38m_g1_temporal,355,5.276789E+00,,1234
flame38m_g1_temporal,360,5.258173E+00,,1234
flame38m_g1_temporal,365,5.240521E+00,,1234
flame38m_g1_temporal,370,5.236555E+00,,1234
flame38m_g1_temporal,375,5.214458E+00,,1234
flame38m_g1_temporal,380,5.196386E+00,,1234
flame38m_g1_temporal,385,5.192528E+00,,1234
flame38m_g1_temporal,390,5.168279E+00,,1234
flame38m_g1_temporal,395,5.150520E+00,,1234
flame38m_g1_temporal,400,5.132577E+00,,1234
flame38m_g1_temporal,405,5.127824E+00,,1234
flame38m_g1_temporal,410,5.130132E+00,,1234
flame38m_g1_temporal,415,5.117077E+00,,1234
flame38m_g1_temporal,420,5.101205E+00,,1234
flame38m_g1_temporal,425,5.088196E+00,,1234
flame38m_g1_temporal,430,5.076636E+00,,1234
flame38m_g1_temporal,435,5.077147E+00,,1234
flame38m_g1_temporal,440,5.048616E+00,,1234
flame38m_g1_temporal,445,5.044897E+00,,1234
flame38m_g1_temporal,450,5.024527E+00,,1234
flame38m_g1_temporal,455,5.017485E+00,,1234
flame38m_g1_temporal,460,5.004233E+00,,1234
flame38m_g1_temporal,465,4.991607E+00,,1234
flame38m_g1_temporal,470,4.982933E+00,,1234
flame38m_g1_temporal,475,4.973045E+00,,1234
flame38m_g1_temporal,480,4.962101E+00,,1234
flame38m_g1_temporal,485,4.959972E+00,,1234
flame38m_g1_temporal,490,4.944617E+00,,1234
flame38m_g1_temporal,495,4.942775E+00,,1234
flame38m_g1_temporal,500,4.933739E+00,,1234
flame38m_g1_temporal,505,4.910415E+00,,1234
flame38m_g1_temporal,510,4.905722E+00,,1234
flame38m_g1_temporal,515,4.894059E+00,,1234
flame38m_g1_temporal,520,4.890648E+00,,1234
flame38m_g1_temporal,525,4.878464E+00,,1234
flame38m_g1_temporal,530,4.876068E+00,,1234
flame38m_g1_temporal,535,4.855328E+00,,1234
flame38m_g1_temporal,540,4.858255E+00,,1234
flame38m_g1_temporal,545,4.849715E+00,,1234
flame38m_g1_temporal,550,4.834723E+00,,1234
flame38m_g1_temporal,555,4.827621E+00,,1234
flame38m_g1_temporal,560,4.821177E+00,,1234
flame38m_g1_temporal,565,4.819471E+00,,1234
flame38m_g1_temporal,570,4.811326E+00,,1234
flame38m_g1_temporal,575,4.806031E+00,,1234
flame38m_g1_temporal,580,4.792705E+00,,1234
flame38m_g1_temporal,585,4.783468E+00,,1234
flame38m_g1_temporal,590,4.772037E+00,,1234
flame38m_g1_temporal,595,4.767287E+00,,1234
flame38m_g1_temporal,600,4.759990E+00,,1234
flame38m_g1_temporal,605,4.749954E+00,,1234
flame38m_g1_temporal,610,4.746004E+00,,1234
flame38m_g1_temporal,615,4.744473E+00,,1234
flame38m_g1_temporal,620,4.730989E+00,,1234
flame38m_g1_temporal,625,4.737337E+00,,1234
flame38m_g1_temporal,630,4.731853E+00,,1234
flame38m_g1_temporal,635,4.721555E+00,,1234
flame38m_g1_temporal,640,4.712821E+00,,1234
flame38m_g1_temporal,645,4.698717E+00,,1234
flame38m_g1_temporal,650,4.701292E+00,,1234
flame38m_g1_temporal,655,4.686747E+00,,1234
flame38m_g1_temporal,660,4.678329E+00,,1234
flame38m_g1_temporal,665,4.671912E+00,,1234
flame38m_g1_temporal,670,4.658691E+00,,1234
flame38m_g1_temporal,675,4.658779E+00,,1234
flame38m_g1_temporal,680,4.658636E+00,,1234
flame38m_g1_temporal,685,4.660568E+00,,1234
flame38m_g1_temporal,690,4.654092E+00,,1234
flame38m_g1_temporal,695,4.646208E+00,,1234
flame38m_g1_temporal,700,4.641560E+00,,1234
flame38m_g1_temporal,705,4.633222E+00,,1234
flame38m_g1_temporal,710,4.627312E+00,,1234
flame38m_g1_temporal,715,4.626548E+00,,1234
flame38m_g1_temporal,720,4.619299E+00,,1234
flame38m_g1_temporal,725,4.610889E+00,,1234
flame38m_g1_temporal,730,4.605770E+00,,1234
flame38m_g1_temporal,735,4.589196E+00,,1234
flame38m_g1_temporal,740,4.583897E+00,,1234
flame38m_g1_temporal,745,4.590527E+00,,1234
flame38m_g1_temporal,750,4.573447E+00,,1234
flame38m_g1_temporal,755,4.587306E+00,,1234
flame38m_g1_temporal,760,4.587866E+00,,1234
flame38m_g1_temporal,765,4.571704E+00,,1234
flame38m_g1_temporal,770,4.555357E+00,,1234
flame38m_g1_temporal,775,4.551442E+00,,1234
flame38m_g1_temporal,780,4.550966E+00,,1234
flame38m_g1_temporal,785,4.537561E+00,,1234
flame38m_g1_temporal,790,4.536817E+00,,1234
flame38m_g1_temporal,795,4.539520E+00,,1234
flame38m_g1_temporal,800,4.529753E+00,,1234
flame38m_g1_temporal,805,4.525085E+00,,1234
flame38m_g1_temporal,810,4.521379E+00,,1234
flame38m_g1_temporal,815,4.531884E+00,,1234
flame38m_g1_temporal,820,4.518982E+00,,1234
flame38m_g1_temporal,825,4.516074E+00,,1234
flame38m_g1_temporal,830,4.518480E+00,,1234
flame38m_g1_temporal,835,4.499215E+00,,1234
flame38m_g1_temporal,840,4.494222E+00,,1234
flame38m_g1_temporal,845,4.488934E+00,,1234
flame38m_g1_temporal,850,4.484288E+00,,1234
flame38m_g1_temporal,855,4.480899E+00,,1234
flame38m_g1_temporal,860,4.474674E+00,,1234
flame38m_g1_temporal,865,4.478294E+00,,1234
